date,funding_rate,open_interest_usd
2020-03-18,-0.0002786933333333,0.0
2020-03-19,-0.0002137833333333,0.0
2020-03-20,-2.213333333333333e-05,0.0
2020-03-21,-1.3816666666666673e-05,0.0
2020-03-22,2.460666666666667e-05,0.0
2020-03-23,-7.697e-05,0.0
2020-03-24,0.0001,0.0
2020-03-25,9.923666666666668e-05,0.0
2020-03-26,3.326333333333334e-05,0.0
2020-03-27,4.403e-05,0.0
2020-03-28,-0.0002503866666666,0.0
2020-03-29,-0.00026005,0.0
2020-03-30,-0.0003503633333333,0.0
2020-03-31,-0.0001228533333333,0.0
2020-04-01,-0.0003096666666666,0.0
2020-04-02,-2.2110000000000003e-05,0.0
2020-04-03,6.375333333333333e-05,0.0
2020-04-04,1.3563333333333333e-05,0.0
2020-04-05,1.1873333333333334e-05,0.0
2020-04-06,-1.8176666666666665e-05,0.0
2020-04-07,-4.889e-05,0.0
2020-04-08,4.638e-05,0.0
2020-04-09,-2.953e-05,0.0
2020-04-10,4.999e-05,0.0
2020-04-11,0.0001,0.0
2020-04-12,9.484333333333332e-05,0.0
2020-04-13,-5.066333333333332e-05,0.0
2020-04-14,-5.272666666666667e-05,0.0
2020-04-15,-4.836000000000001e-05,0.0
2020-04-16,-0.0001555133333333,0.0
2020-04-17,8.333333333333332e-06,0.0
2020-04-18,-0.0001330633333333,0.0
2020-04-19,-5.531333333333333e-05,0.0
2020-04-20,-2.982e-05,0.0
2020-04-21,-2.2396666666666665e-05,0.0
2020-04-22,-0.00015103,0.0
2020-04-23,-9.277e-05,0.0
2020-04-24,0.0001,0.0
2020-04-25,0.0001,0.0
2020-04-26,9.164333333333334e-05,0.0
2020-04-27,0.0001,0.0
2020-04-28,0.0001,0.0
2020-04-29,0.0001,0.0
2020-04-30,0.0004024166666666,0.0
2020-05-01,0.00017495,0.0
2020-05-02,0.00010048,0.0
2020-05-03,0.0001499066666666,0.0
2020-05-04,0.0001064166666666,0.0
2020-05-05,0.0001,0.0
2020-05-06,0.0001866033333333,0.0
2020-05-07,0.0001,0.0
2020-05-08,0.0003443333333333,0.0
2020-05-09,0.0005862366666666,0.0
2020-05-10,0.0002077533333333,0.0
2020-05-11,0.0001,0.0
2020-05-12,0.0001,0.0
2020-05-13,0.0001,0.0
2020-05-14,0.0001,0.0
2020-05-15,8.133333333333334e-05,0.0
2020-05-16,0.0001,0.0
2020-05-17,4.338e-05,0.0
2020-05-18,4.453333333333333e-05,0.0
2020-05-19,9.297333333333333e-05,0.0
2020-05-20,0.0001,0.0
2020-05-21,2.594e-05,0.0
2020-05-22,-2.263333333333332e-06,0.0
2020-05-23,1.2833333333333331e-05,0.0
2020-05-24,8.213666666666667e-05,0.0
2020-05-25,-5.759999999999999e-06,0.0
2020-05-26,4.854666666666667e-05,0.0
2020-05-27,-6.403333333333329e-06,0.0
2020-05-28,-6.471666666666666e-05,0.0
2020-05-29,1.297e-05,0.0
2020-05-30,0.0001,0.0
2020-05-31,0.0001,0.0
2020-06-01,2.6756666666666667e-05,0.0
2020-06-02,0.0004093,0.0
2020-06-03,9.548666666666668e-05,0.0
2020-06-04,0.0001,0.0
2020-06-05,0.0001,0.0
2020-06-06,0.0001,0.0
2020-06-07,0.0001,0.0
2020-06-08,0.0001,0.0
2020-06-09,0.0001,0.0
2020-06-10,0.0001,0.0
2020-06-11,0.0001,0.0
2020-06-12,5.299333333333333e-05,0.0
2020-06-13,5.0916666666666666e-05,0.0
2020-06-14,9.034e-05,0.0
2020-06-15,-4.120666666666666e-05,0.0
2020-06-16,1.5949999999999998e-05,0.0
2020-06-17,2.3179999999999995e-05,0.0
2020-06-18,-4.656666666666667e-05,0.0
2020-06-19,3.927666666666667e-05,0.0
2020-06-20,7.062000000000001e-05,0.0
2020-06-21,1.8843333333333333e-05,0.0
2020-06-22,8.928e-05,0.0
2020-06-23,0.0001073833333333,0.0
2020-06-24,0.0001042866666666,0.0
2020-06-25,0.0001,0.0
2020-06-26,9.800333333333336e-05,0.0
2020-06-27,0.0001,0.0
2020-06-28,8.289e-05,0.0
2020-06-29,0.0001,0.0
2020-06-30,0.0001,0.0
2020-07-01,0.0001,0.0
2020-07-02,0.0001,0.0
2020-07-03,0.0001,0.0
2020-07-04,0.0001,0.0
2020-07-05,0.0001,0.0
2020-07-06,0.0001,0.0
2020-07-07,0.0001,0.0
2020-07-08,0.0001,0.0
2020-07-09,0.0001,0.0
2020-07-10,0.0001,0.0
2020-07-11,0.0001,0.0
2020-07-12,0.0001,0.0
2020-07-13,0.0001,0.0
2020-07-14,0.0001,0.0
2020-07-15,0.0001,0.0
2020-07-16,0.0001,0.0
2020-07-17,0.0001,0.0
2020-07-18,0.0001,0.0
2020-07-19,0.0001,0.0
2020-07-20,0.0001,0.0
2020-07-21,0.0001,0.0
2020-07-22,0.0001,0.0
2020-07-23,0.0001,0.0
2020-07-24,0.0001,0.0
2020-07-25,0.0001,0.0
2020-07-26,0.00028479,0.0
2020-07-27,0.0006200633333333,0.0
2020-07-28,0.00119704,0.0
2020-07-29,0.0007122833333333,0.0
2020-07-30,0.00067754,0.0
2020-07-31,0.0005323933333333,0.0
2020-08-01,0.0003589699999999,0.0
2020-08-02,0.0005424966666666,0.0
2020-08-03,0.0003850333333333,0.0
2020-08-04,0.00033459,0.0
2020-08-05,0.0001751833333333,0.0
2020-08-06,0.0003788733333333,0.0
2020-08-07,0.00025614,0.0
2020-08-08,0.0001,0.0
2020-08-09,0.0001521333333333,0.0
2020-08-10,0.00057372,0.0
2020-08-11,0.0003197466666666,0.0
2020-08-12,0.0001,0.0
2020-08-13,0.0001,0.0
2020-08-14,0.0002968966666666,0.0
2020-08-15,0.0002285133333333,0.0
2020-08-16,0.0003198033333333,0.0
2020-08-17,0.00050636,0.0
2020-08-18,0.0009942233333333,0.0
2020-08-19,0.0005208933333333,0.0
2020-08-20,0.0001802,0.0
2020-08-21,0.0001,0.0
2020-08-22,0.0001,0.0
2020-08-23,0.0001,0.0
2020-08-24,0.0001,0.0
2020-08-25,0.0002086,0.0
2020-08-26,0.0001545133333333,0.0
2020-08-27,0.0001,0.0
2020-08-28,0.0001,0.0
2020-08-29,0.0001,0.0
2020-08-30,0.0001,0.0
2020-08-31,0.0001182033333333,0.0
2020-09-01,0.00026607,0.0
2020-09-02,0.00037669,0.0
2020-09-03,0.00020977,0.0
2020-09-04,0.0001,0.0
2020-09-05,0.0001,0.0
2020-09-06,0.0001,0.0
2020-09-07,0.0001,0.0
2020-09-08,0.0001,0.0
2020-09-09,0.0001,0.0
2020-09-10,0.0001,0.0
2020-09-11,0.0001,0.0
2020-09-12,0.0001,0.0
2020-09-13,0.0001,0.0
2020-09-14,6.956e-05,0.0
2020-09-15,-0.0001007399999999,0.0
2020-09-16,-5.289e-05,0.0
2020-09-17,8.306666666666668e-06,0.0
2020-09-18,6.657e-05,0.0
2020-09-19,-9.426333333333334e-05,0.0
2020-09-20,-8.099666666666666e-05,0.0
2020-09-21,-3.192333333333333e-05,0.0
2020-09-22,0.0001,0.0
2020-09-23,-1.263e-05,0.0
2020-09-24,3.9966666666666665e-05,0.0
2020-09-25,-3.559e-05,0.0
2020-09-26,0.0001,0.0
2020-09-27,0.0001,0.0
2020-09-28,0.0001,0.0
2020-09-29,0.0001,0.0
2020-09-30,0.0001,0.0
2020-10-01,9.137333333333331e-05,0.0
2020-10-02,2.695e-05,0.0
2020-10-03,9.916333333333336e-05,0.0
2020-10-04,7.129999999999999e-06,0.0
2020-10-05,-6.478666666666667e-05,0.0
2020-10-06,-5.006666666666667e-06,0.0
2020-10-07,4.02e-06,0.0
2020-10-08,4.9323333333333336e-05,0.0
2020-10-09,8.709333333333334e-05,0.0
2020-10-10,0.0001,0.0
2020-10-11,0.0001,0.0
2020-10-12,0.0001,0.0
2020-10-13,0.0001,0.0
2020-10-14,0.0001,0.0
2020-10-15,0.0001,0.0
2020-10-16,0.0001,0.0
2020-10-17,0.0001,0.0
2020-10-18,0.0001,0.0
2020-10-19,0.0001,0.0
2020-10-20,7.914e-05,0.0
2020-10-21,6.592666666666666e-05,0.0
2020-10-22,0.0001,0.0
2020-10-23,0.0001,0.0
2020-10-24,0.0001,0.0
2020-10-25,0.0001,0.0
2020-10-26,0.0001,0.0
2020-10-27,8.467e-05,0.0
2020-10-28,7.908333333333334e-05,0.0
2020-10-29,-0.0001241566666666,0.0
2020-10-30,-9.883333333333331e-05,0.0
2020-10-31,-0.00010785,0.0
2020-11-01,-5.175e-05,0.0
2020-11-02,4.441e-05,0.0
2020-11-03,-8.704e-05,0.0
2020-11-04,-0.0001141833333333,0.0
2020-11-05,0.0001,0.0
2020-11-06,0.00022535,0.0
2020-11-07,0.0003291733333333,0.0
2020-11-08,0.0001,0.0
2020-11-09,0.0001,0.0
2020-11-10,0.0001,0.0
2020-11-11,0.0001,0.0
2020-11-12,0.0001,0.0
2020-11-13,0.0001,0.0
2020-11-14,8.092333333333333e-05,0.0
2020-11-15,0.0001,0.0
2020-11-16,0.0001,0.0
2020-11-17,0.0001,0.0
2020-11-18,0.0003339866666666,0.0
2020-11-19,0.00029074,0.0
2020-11-20,0.0003830466666666,0.0
2020-11-21,0.0002647933333333,0.0
2020-11-22,0.0007796166666666,0.0
2020-11-23,0.0009524966666666,0.0
2020-11-24,0.0006411433333333,0.0
2020-11-25,0.0006586866666666,0.0
2020-11-26,0.0002578,0.0
2020-11-27,0.0001025766666666,0.0
2020-11-28,0.0001,0.0
2020-11-29,0.0001,0.0
2020-11-30,0.0001649366666666,0.0
2020-12-01,0.0003358733333333,0.0
2020-12-02,0.0001,0.0
2020-12-03,0.0001515166666666,0.0
2020-12-04,0.00010901,0.0
2020-12-05,0.0001,0.0
2020-12-06,0.0001,0.0
2020-12-07,0.0001,0.0
2020-12-08,0.0001,0.0
2020-12-09,0.0001,0.0
2020-12-10,0.0001,0.0
2020-12-11,0.0001,0.0
2020-12-12,4.059666666666666e-05,0.0
2020-12-13,0.0001,0.0
2020-12-14,0.0001,0.0
2020-12-15,0.0001,0.0
2020-12-16,0.00022018,0.0
2020-12-17,0.0002865766666666,0.0
2020-12-18,0.0004237066666666,0.0
2020-12-19,0.0003952533333333,0.0
2020-12-20,0.0005153666666666,0.0
2020-12-21,0.0003192833333333,0.0
2020-12-22,0.0001331866666666,0.0
2020-12-23,0.00010508,0.0
2020-12-24,0.0001573866666666,0.0
2020-12-25,0.0002114433333333,0.0
2020-12-26,0.0001232166666666,0.0
2020-12-27,0.0003885733333333,0.0
2020-12-28,0.0005029133333333,0.0
2020-12-29,0.00042179,0.0
2020-12-30,0.0006289833333333,0.0
2020-12-31,0.00050127,0.0
2021-01-01,0.0002784866666666,0.0
2021-01-02,0.0004854066666666,0.0
2021-01-03,0.0013126933333333,0.0
2021-01-04,0.0015224833333333,0.0
2021-01-05,0.00066136,0.0
2021-01-06,0.0016215133333333,0.0
2021-01-07,0.0011430033333333,0.0
2021-01-08,0.0014581766666666,0.0
2021-01-09,0.0009227133333333,0.0
2021-01-10,0.00106408,0.0
2021-01-11,0.0007382766666666,0.0
2021-01-12,0.0004644199999999,0.0
2021-01-13,0.0003596266666666,0.0
2021-01-14,0.0007315366666666,0.0
2021-01-15,0.0007943199999999,0.0
2021-01-16,0.00037023,0.0
2021-01-17,0.0002446166666666,0.0
2021-01-18,0.0006941533333333,0.0
2021-01-19,0.0012007566666666,0.0
2021-01-20,0.0004087566666666,0.0
2021-01-21,0.0003900799999999,0.0
2021-01-22,0.0001,0.0
2021-01-23,0.0001072733333333,0.0
2021-01-24,0.0002191866666666,0.0
2021-01-25,0.00034889,0.0
2021-01-26,0.0001116866666666,0.0
2021-01-27,0.0001,0.0
2021-01-28,0.0001408733333333,0.0
2021-01-29,0.0008053066666666,0.0
2021-01-30,0.00041612,0.0
2021-01-31,0.0004843166666666,0.0
2021-02-01,0.00039447,0.0
2021-02-02,0.0006774866666666,0.0
2021-02-03,0.0007779633333333,0.0
2021-02-04,0.00055095,0.0
2021-02-05,0.0007687566666666,0.0
2021-02-06,0.0006899333333333,0.0
2021-02-07,0.0010895766666666,0.0
2021-02-08,0.00122049,0.0
2021-02-09,0.00159619,0.0
2021-02-10,0.0013735333333333,0.0
2021-02-11,0.0011130733333333,0.0
2021-02-12,0.0011997833333333,0.0
2021-02-13,0.0011918466666666,0.0
2021-02-14,0.0012690733333333,0.0
2021-02-15,0.0007553666666666,0.0
2021-02-16,0.0012165466666666,0.0
2021-02-17,0.0011487133333333,0.0
2021-02-18,0.0013746466666666,0.0
2021-02-19,0.00101524,0.0
2021-02-20,0.0013177266666666,0.0
2021-02-21,0.0010839966666666,0.0
2021-02-22,0.00095565,0.0
2021-02-23,0.00022616,0.0
2021-02-24,0.0003302666666666,0.0
2021-02-25,0.0002333533333333,0.0
2021-02-26,0.0001,0.0
2021-02-27,0.0002825733333333,0.0
2021-02-28,0.0001923533333333,0.0
2021-03-01,0.00012307,0.0
2021-03-02,0.0001,0.0
2021-03-03,0.0002169266666666,0.0
2021-03-04,0.0001,0.0
2021-03-05,0.0001,0.0
2021-03-06,0.0001,0.0
2021-03-07,0.0001253533333333,0.0
2021-03-08,0.00014919,0.0
2021-03-09,0.0005714433333333,0.0
2021-03-10,0.0004328166666666,0.0
2021-03-11,0.0009355833333333,0.0
2021-03-12,0.0007344933333333,0.0
2021-03-13,0.0005517166666666,0.0
2021-03-14,0.0009383,0.0
2021-03-15,0.0006766533333333,0.0
2021-03-16,0.00033036,0.0
2021-03-17,0.00026392,0.0
2021-03-18,0.0003069033333333,0.0
2021-03-19,0.00026051,0.0
2021-03-20,0.00047556,0.0
2021-03-21,0.0002791366666666,0.0
2021-03-22,0.0004881933333333,0.0
2021-03-23,0.0003102466666666,0.0
2021-03-24,0.0003214766666666,0.0
2021-03-25,0.0001060933333333,0.0
2021-03-26,0.00012,0.0
2021-03-27,0.0001,0.0
2021-03-28,0.0001,0.0
2021-03-29,0.0001272366666666,0.0
2021-03-30,0.00047595,0.0
2021-03-31,0.00070019,0.0
2021-04-01,0.0008548533333333,0.0
2021-04-02,0.00093083,0.0
2021-04-03,0.0009080766666666,0.0
2021-04-04,0.0004236866666666,0.0
2021-04-05,0.0004002999999999,0.0
2021-04-06,0.00079567,0.0
2021-04-07,0.00055006,0.0
2021-04-08,0.0003065066666666,0.0
2021-04-09,0.0002256566666666,0.0
2021-04-10,0.0009374499999999,0.0
2021-04-11,0.0009738666666666,0.0
2021-04-12,0.0009816466666666,0.0
2021-04-13,0.0009889,0.0
2021-04-14,0.00101287,0.0
2021-04-15,0.0008958033333333,0.0
2021-04-16,0.0011506266666666,0.0
2021-04-17,0.00065495,0.0
2021-04-18,0.00050024,0.0
2021-04-19,0.0001,0.0
2021-04-20,0.0001,0.0
2021-04-21,0.0001,0.0
2021-04-22,0.0001,0.0
2021-04-23,0.0002253933333333,0.0
2021-04-24,0.00018144,0.0
2021-04-25,0.0002341933333333,0.0
2021-04-26,0.0001,0.0
2021-04-27,0.0001,0.0
2021-04-28,0.0001,0.0
2021-04-29,0.0001,0.0
2021-04-30,0.0001,0.0
2021-05-01,0.0001790166666666,0.0
2021-05-02,0.0003546233333333,0.0
2021-05-03,0.00047936,0.0
2021-05-04,0.0004319033333333,0.0
2021-05-05,0.0003296433333333,0.0
2021-05-06,0.0007653633333333,0.0
2021-05-07,0.0003836733333333,0.0
2021-05-08,0.0005069166666666,0.0
2021-05-09,0.00052217,0.0
2021-05-10,0.0007414733333333,0.0
2021-05-11,0.0003868533333333,0.0
2021-05-12,0.00030052,0.0
2021-05-13,0.0001483366666666,0.0
2021-05-14,0.0003010933333333,0.0
2021-05-15,0.0001342533333333,0.0
2021-05-16,0.00031042,0.0
2021-05-17,0.0004442766666666,0.0
2021-05-18,0.0003039166666666,0.0
2021-05-19,-0.00014628,0.0
2021-05-20,0.0001,0.0
2021-05-21,5.5150000000000006e-05,0.0
2021-05-22,-1.482666666666666e-05,0.0
2021-05-23,-4.58e-06,0.0
2021-05-24,-5.45e-05,0.0
2021-05-25,0.0001,0.0
2021-05-26,0.0001,0.0
2021-05-27,0.0001,0.0
2021-05-28,0.0001,0.0
2021-05-29,0.00010125,0.0
2021-05-30,0.0001,0.0
2021-05-31,0.0001,0.0
2021-06-01,0.0001,0.0
2021-06-02,0.0001,0.0
2021-06-03,0.0001,0.0
2021-06-04,0.00013522,0.0
2021-06-05,0.0001,0.0
2021-06-06,0.0001,0.0
2021-06-07,0.0001,0.0
2021-06-08,7.005000000000001e-05,0.0
2021-06-09,-3.4129999999999993e-05,0.0
2021-06-10,-2.55333333333333e-06,0.0
2021-06-11,5.796e-05,0.0
2021-06-12,4.68666666666667e-06,0.0
2021-06-13,1.9776666666666663e-05,0.0
2021-06-14,5.618666666666667e-05,0.0
2021-06-15,9.334e-05,0.0
2021-06-16,0.0001,0.0
2021-06-17,0.0001,0.0
2021-06-18,5.229e-05,0.0
2021-06-19,-2.390333333333333e-05,0.0
2021-06-20,5.210000000000004e-06,0.0
2021-06-21,-3.8236666666666666e-05,0.0
2021-06-22,-4.9530000000000015e-05,0.0
2021-06-23,-0.0001117366666666,0.0
2021-06-24,-5.549333333333333e-05,0.0
2021-06-25,7.457333333333334e-05,0.0
2021-06-26,-0.00011507,0.0
2021-06-27,-0.00034195,0.0
2021-06-28,3.4660000000000004e-05,0.0
2021-06-29,7.409666666666667e-05,0.0
2021-06-30,0.0001,0.0
2021-07-01,0.0001,0.0
2021-07-02,2.0390000000000003e-05,0.0
2021-07-03,-4.962e-05,0.0
2021-07-04,-2.5356666666666664e-05,0.0
2021-07-05,3.186666666666667e-05,0.0
2021-07-06,-6.678e-05,0.0
2021-07-07,2.2126666666666663e-05,0.0
2021-07-08,-0.0001103366666666,0.0
2021-07-09,-0.00015698,0.0
2021-07-10,2.612666666666667e-05,0.0
2021-07-11,4.804e-05,0.0
2021-07-12,7.438e-05,0.0
2021-07-13,6.684e-05,0.0
2021-07-14,-1.4533333333333308e-06,0.0
2021-07-15,2.2310000000000005e-05,0.0
2021-07-16,-1.4503333333333332e-05,0.0
2021-07-17,2.674e-05,0.0
2021-07-18,5.188666666666667e-05,0.0
2021-07-19,-1.8523333333333333e-05,0.0
2021-07-20,-0.0001573166666666,0.0
2021-07-21,-0.0003144066666666,0.0
2021-07-22,-4.508333333333333e-05,0.0
2021-07-23,-5.877e-05,0.0
2021-07-24,-0.0001040933333333,0.0
2021-07-25,-0.0001753033333333,0.0
2021-07-26,-0.0001161366666666,0.0
2021-07-27,5.917333333333334e-05,0.0
2021-07-28,5.987666666666667e-05,0.0
2021-07-29,6.589666666666666e-05,0.0
2021-07-30,5.874333333333334e-05,0.0
2021-07-31,0.0001,0.0
2021-08-01,0.0001,0.0
2021-08-02,0.0001,0.0
2021-08-03,0.0001,0.0
2021-08-04,7.090666666666667e-05,0.0
2021-08-05,0.0001,0.0
2021-08-06,0.0001,0.0
2021-08-07,0.0001,0.0
2021-08-08,0.0001,0.0
2021-08-09,0.0001,0.0
2021-08-10,0.0001,0.0
2021-08-11,0.0001,0.0
2021-08-12,0.0001,0.0
2021-08-13,0.0001,0.0
2021-08-14,0.0001,0.0
2021-08-15,0.0001,0.0
2021-08-16,0.00011308,0.0
2021-08-17,0.0001,0.0
2021-08-18,0.0001,0.0
2021-08-19,0.0001,0.0
2021-08-20,0.0001192033333333,0.0
2021-08-21,0.00015569,0.0
2021-08-22,0.0001160433333333,0.0
2021-08-23,0.0002438766666666,0.0
2021-08-24,0.0002688266666666,0.0
2021-08-25,0.0001318933333333,0.0
2021-08-26,0.00013955,0.0
2021-08-27,0.0001,0.0
2021-08-28,0.0002179233333333,0.0
2021-08-29,0.0001,0.0
2021-08-30,0.0001418333333333,0.0
2021-08-31,0.0002910366666666,0.0
2021-09-01,0.0003528033333333,0.0
2021-09-02,0.0004887166666666,0.0
2021-09-03,0.00035202,0.0
2021-09-04,0.00024982,0.0
2021-09-05,0.0001,0.0
2021-09-06,0.0001559433333333,0.0
2021-09-07,0.0001432566666666,0.0
2021-09-08,0.0001,0.0
2021-09-09,0.0001,0.0
2021-09-10,0.0001037166666666,0.0
2021-09-11,0.0001,0.0
2021-09-12,0.0001,0.0
2021-09-13,0.0001,0.0
2021-09-14,0.0001,0.0
2021-09-15,0.0001,0.0
2021-09-16,0.0001,0.0
2021-09-17,0.0001,0.0
2021-09-18,0.0001,0.0
2021-09-19,0.0001,0.0
2021-09-20,0.0001,0.0
2021-09-21,0.0001,0.0
2021-09-22,0.0001,0.0
2021-09-23,7.526333333333333e-05,0.0
2021-09-24,-4.1379999999999993e-05,0.0
2021-09-25,8.543e-05,0.0
2021-09-26,3.590333333333334e-05,0.0
2021-09-27,0.0001,0.0
2021-09-28,5.207666666666666e-05,0.0
2021-09-29,4.622e-05,0.0
2021-09-30,9.745e-05,0.0
2021-10-01,3.1696666666666664e-05,0.0
2021-10-02,4.911333333333333e-05,0.0
2021-10-03,0.0001,0.0
2021-10-04,0.0001,0.0
2021-10-05,2.578e-05,0.0
2021-10-06,0.0001,0.0
2021-10-07,0.0002394966666666,0.0
2021-10-08,0.0002338366666666,0.0
2021-10-09,0.0001190566666666,0.0
2021-10-10,0.0001363533333333,0.0
2021-10-11,0.0001,0.0
2021-10-12,0.0001,0.0
2021-10-13,0.0001,0.0
2021-10-14,0.00016693,0.0
2021-10-15,0.00018895,0.0
2021-10-16,0.0003975433333333,0.0
2021-10-17,0.00038554,0.0
2021-10-18,0.0002354733333333,0.0
2021-10-19,0.00011658,0.0
2021-10-20,0.0002774566666666,0.0
2021-10-21,0.0006274466666666,0.0
2021-10-22,0.00030406,0.0
2021-10-23,0.0001947566666666,0.0
2021-10-24,0.0003347833333333,0.0
2021-10-25,0.0002888866666666,0.0
2021-10-26,0.0005254166666666,0.0
2021-10-27,0.0002883366666666,0.0
2021-10-28,0.0001311866666666,0.0
2021-10-29,0.0002186999999999,0.0
2021-10-30,0.00026212,0.0
2021-10-31,0.0003729233333333,0.0
2021-11-01,0.0004026766666666,0.0
2021-11-02,0.00032179,0.0
2021-11-03,0.00052478,0.0
2021-11-04,0.0004770166666666,0.0
2021-11-05,0.0002603566666666,0.0
2021-11-06,0.0004538933333333,0.0
2021-11-07,0.0003031966666666,0.0
2021-11-08,0.0004131633333333,0.0
2021-11-09,0.00048591,0.0
